customer_id,gender,elderly,married,have_children,weeks_since_purchase,lives_in_large_city,lives_in_citycenter,loyalty_club_level,frequent_buyer_discount,is_bank_customer,loyalty_creditcard,weekly_email,loyaltyclub_magazine,purchase_online,segment_income,longtime_member,segment_type,avg_monthly_discount,control_group,Purchased
1113,Female,1,No,No,71,Yes,Yes,Basic,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,No,Rationalist,89.85,True,No
1865,Female,1,Yes,No,26,Yes,No,Basic,No,No,Yes,No,No,Yes,Middle Income,No,Rationalist,60.7,False,No
2764,Male,0,Yes,Yes,64,Yes,No,Premium,Yes,Yes,No,No,No,No,High Income,No,Experientialist ,81.05,True,No
6192,Female,1,No,No,42,Yes,Yes,Basic,No,No,Yes,No,No,No,High Income,No,Experientialist ,55.65,False,No
1908,Female,0,No,No,7,Yes,No,Basic,Yes,Yes,No,Yes,Yes,Yes,High Income,Yes,Experientialist ,78.5,True,No
3281,Male,0,Yes,No,55,Yes,No,Basic,Yes,Yes,Yes,No,No,No,Low Income,No,Experientialist ,58.6,True,No
6593,Male,0,No,No,26,Yes,No,Basic,No,No,No,Yes,Yes,No,Middle Income,No,Hedonist,59.45,False,No
5055,Female,0,No,No,68,Yes,No,Basic,Yes,No,Yes,No,No,No,Middle Income,Yes,Hedonist,54.45,True,No
2531,Female,0,No,No,7,Yes,No,Premium,No,No,Yes,Yes,Yes,Yes,High Income,Yes,Experientialist ,100.4,False,No
6888,Female,0,Yes,Yes,35,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,No,Traditionalist,24.3,True,No
5095,Female,0,No,No,65,Yes,Yes,Premium,Yes,Yes,No,Yes,No,No,Middle Income,Yes,Experientialist ,89.85,True,No
1887,Male,0,Yes,Yes,67,Yes,No,Basic,Yes,No,Yes,Yes,No,No,Low Income,Yes,Traditionalist,60.4,False,No
6195,Female,0,Yes,Yes,68,Yes,Yes,Premium,No,Yes,No,Yes,No,No,Middle Income,Yes,Traditionalist,83.65,True,No
1669,Female,0,No,No,45,Yes,Yes,Premium,Yes,Yes,Yes,Yes,Yes,Yes,High Income,Yes,Experientialist ,115.65,True,No
3309,Female,0,Yes,No,15,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,25.2,False,No
6194,Female,0,No,Yes,13,Yes,Yes,Premium,No,Yes,Yes,No,Yes,Yes,Middle Income,Yes,Hedonist,104.15,True,No
1811,Female,0,Yes,Yes,71,Yes,Yes,Premium,Yes,Yes,Yes,Yes,No,No,Middle Income,Yes,Hedonist,95.15,False,No
6183,Male,0,Yes,Yes,72,Yes,Yes,Basic,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,No,Hedonist,88.7,False,No
2180,Female,0,No,No,5,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Experientialist ,19.55,True,No
2305,Male,0,Yes,No,67,Yes,No,Premium,Yes,Yes,No,No,Yes,Yes,Middle Income,Yes,Hedonist,100.9,True,No
1485,Female,1,Yes,No,71,Yes,No,Premium,No,Yes,Yes,No,Yes,Yes,Low Income,Yes,Experientialist ,99.2,True,No
1077,Female,0,Yes,Yes,58,Yes,Yes,Low engagement,No,No,No,No,No,No,Middle Income,Yes,Hedonist,24.5,True,No
173,Male,0,Yes,No,14,Yes,No,Basic,No,Yes,Yes,Yes,Yes,Yes,Low Income,No,Rationalist,81.95,True,No
6297,Female,1,Yes,No,31,No,No,Basic,Yes,Yes,Yes,No,No,Yes,Middle Income,Yes,Hedonist,50.4,True,No
1712,Female,0,Yes,No,71,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,Yes,Hedonist,24.4,True,No
6048,Male,0,Yes,No,13,Yes,Yes,Basic,Yes,No,No,No,No,Yes,High Income,Yes,Experientialist ,65.85,False,No
6442,Female,0,Yes,Yes,17,Yes,No,Basic,Yes,No,No,Yes,No,No,High Income,Yes,Hedonist,55.35,False,No
3736,Female,0,Yes,No,2,Yes,Yes,Premium,No,No,No,No,Yes,No,High Income,Yes,Experientialist ,84.05,True,No
3394,Male,0,Yes,No,62,Yes,Yes,Premium,No,No,Yes,Yes,Yes,Yes,Low Income,Yes,Traditionalist,107.6,False,No
41,Male,0,Yes,Yes,10,Yes,No,Basic,No,Yes,No,No,No,No,Middle Income,No,Rationalist,49.55,True,No
919,Female,0,No,No,26,Yes,Yes,Premium,No,No,Yes,No,No,No,High Income,Yes,Experientialist ,80.7,False,No
5914,Female,0,No,No,26,Yes,No,Premium,Yes,No,Yes,Yes,No,No,Middle Income,Yes,Hedonist,87.15,True,No
6651,Female,0,No,No,6,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,20.2,False,No
2779,Female,0,No,No,13,Yes,No,Premium,No,Yes,No,No,No,No,Middle Income,Yes,Rationalist,74.65,False,No
2910,Female,0,No,No,43,Yes,No,Basic,No,Yes,No,Yes,No,No,Middle Income,No,Experientialist ,55.45,True,No
2323,Female,0,No,Yes,49,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,20.45,True,No
1692,Male,0,Yes,Yes,60,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,19.65,True,No
6333,Male,0,Yes,Yes,68,Yes,No,Premium,Yes,Yes,Yes,No,Yes,Yes,Low Income,Yes,Traditionalist,105.25,False,No
5193,Male,0,No,Yes,60,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,19.95,True,No
11,Male,0,Yes,Yes,13,Yes,No,Basic,Yes,No,No,No,No,No,High Income,Yes,Rationalist,49.95,True,No
3798,Male,0,Yes,No,43,Yes,Yes,Basic,Yes,No,Yes,No,Yes,Yes,Middle Income,Yes,Experientialist ,80.2,False,No
6038,Male,1,No,No,63,Yes,Yes,Premium,Yes,Yes,Yes,No,Yes,Yes,High Income,Yes,Traditionalist,109.4,False,No
3516,Male,0,No,No,17,Yes,No,Basic,Yes,Yes,No,No,No,No,High Income,Yes,Hedonist,55.5,False,No
4417,Female,0,Yes,No,17,Yes,Yes,Basic,No,Yes,No,No,Yes,Yes,High Income,Yes,Traditionalist,75.4,False,No
2360,Male,0,Yes,No,33,Yes,Yes,Basic,Yes,Yes,Yes,No,Yes,No,High Income,Yes,Traditionalist,72.75,False,No
5425,Male,1,Yes,No,65,Yes,Yes,Premium,Yes,Yes,No,No,Yes,No,Low Income,Yes,Hedonist,92.7,True,No
5173,Male,0,No,No,54,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,20.0,True,No
5189,Male,1,Yes,No,30,Yes,Yes,Premium,No,No,No,Yes,Yes,Yes,High Income,Yes,Experientialist ,101.5,True,No
5886,Male,0,Yes,Yes,23,Yes,Yes,Low engagement,No,No,No,No,No,No,Middle Income,No,Rationalist,24.35,False,No
5074,Female,0,No,Yes,22,No,No,Basic,No,No,Yes,No,Yes,Yes,Middle Income,Yes,Hedonist,49.45,False,No
6102,Female,1,No,No,69,Yes,Yes,Premium,Yes,No,Yes,Yes,Yes,Yes,Low Income,No,Hedonist,110.25,True,No
4818,Female,0,No,No,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,19.9,False,No
3269,Male,0,Yes,Yes,24,Yes,Yes,Basic,Yes,No,No,No,Yes,Yes,Middle Income,No,Rationalist,74.8,True,No
3307,Female,0,Yes,Yes,3,Yes,No,Premium,No,Yes,No,Yes,No,No,High Income,Yes,Experientialist ,80.0,True,No
1064,Male,0,No,No,10,Yes,No,Basic,Yes,No,No,Yes,Yes,No,High Income,No,Traditionalist,62.25,False,No
5951,Male,0,No,Yes,1,No,No,Basic,No,No,No,No,No,No,High Income,Yes,Experientialist ,24.7,True,No
6266,Female,0,No,No,2,Yes,No,Basic,No,No,No,No,No,No,High Income,Yes,Rationalist,45.25,False,No
5852,Female,1,No,No,35,Yes,Yes,Premium,Yes,Yes,Yes,Yes,Yes,Yes,Middle Income,Yes,Traditionalist,110.8,True,No
6317,Male,0,Yes,Yes,63,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,25.25,True,No
820,Male,0,Yes,No,70,Yes,Yes,Premium,Yes,Yes,No,Yes,No,No,Low Income,Yes,Hedonist,88.0,True,No
3453,Male,0,No,No,1,Yes,No,Basic,No,No,No,No,No,No,High Income,Yes,Rationalist,44.95,True,No
963,Male,1,Yes,No,8,Yes,No,Basic,Yes,No,No,No,Yes,No,High Income,No,Traditionalist,60.9,False,No
607,Male,0,Yes,Yes,38,Yes,No,Basic,Yes,No,Yes,Yes,Yes,Yes,Low Income,No,Hedonist,81.0,False,No
1045,Female,0,No,No,8,Yes,No,Basic,Yes,No,No,Yes,No,No,Middle Income,No,Traditionalist,54.25,True,No
6644,Female,1,Yes,No,3,Yes,No,Premium,No,Yes,No,No,No,No,High Income,Yes,Traditionalist,74.6,True,No
5802,Male,1,Yes,No,34,Yes,Yes,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,75.55,True,No
4485,Male,0,No,No,1,Yes,No,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,70.35,False,No
5650,Female,0,Yes,No,33,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,20.05,False,No
5696,Female,0,Yes,No,72,Yes,Yes,Premium,Yes,No,No,No,No,No,Low Income,No,Traditionalist,80.45,False,No
3462,Female,0,Yes,Yes,55,Yes,No,Basic,Yes,Yes,No,No,No,No,High Income,No,Experientialist ,55.7,True,No
1304,Female,0,Yes,Yes,69,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Traditionalist,19.7,True,No
4717,Female,0,Yes,No,66,Yes,Yes,Basic,Yes,Yes,Yes,No,No,No,Low Income,No,Traditionalist,66.9,True,No
6058,Male,0,No,No,19,Yes,No,Basic,No,No,No,Yes,Yes,No,High Income,Yes,Hedonist,61.55,False,No
2056,Male,0,No,No,45,Yes,Yes,Premium,Yes,No,Yes,Yes,Yes,Yes,High Income,Yes,Hedonist,108.45,True,No
6502,Female,0,Yes,No,67,Yes,Yes,Premium,No,Yes,Yes,No,Yes,Yes,Middle Income,Yes,Traditionalist,105.7,False,No
1463,Male,0,Yes,No,36,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Rationalist,20.0,False,No
635,Female,0,No,No,40,No,No,Basic,Yes,No,No,Yes,Yes,Yes,Middle Income,Yes,Traditionalist,54.55,False,No
6042,Female,0,No,No,5,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,19.95,True,No
2012,Male,0,Yes,Yes,53,Yes,Yes,Basic,Yes,No,Yes,Yes,Yes,Yes,High Income,No,Experientialist ,85.7,True,No
1491,Female,1,Yes,No,66,Yes,Yes,Basic,No,Yes,Yes,No,Yes,No,Middle Income,Yes,Traditionalist,70.85,False,No
469,Female,0,No,Yes,44,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,19.9,True,No
1205,Male,0,Yes,Yes,18,No,No,Basic,No,No,No,No,No,No,High Income,No,Hedonist,25.55,True,No
4011,Female,0,No,No,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,20.4,False,No
1611,Male,0,Yes,Yes,51,Yes,No,Basic,Yes,Yes,No,Yes,No,No,Low Income,No,Hedonist,60.5,False,No
3113,Male,0,Yes,No,72,Yes,Yes,Premium,Yes,Yes,No,Yes,No,Yes,Low Income,Yes,Traditionalist,100.55,True,No
303,Male,0,No,No,4,Yes,No,Premium,No,No,Yes,Yes,No,Yes,High Income,Yes,Experientialist ,90.4,True,No
6991,Male,0,Yes,No,36,Yes,No,Premium,Yes,No,No,No,Yes,Yes,High Income,Yes,Experientialist ,93.6,False,No
3475,Male,1,Yes,Yes,65,Yes,Yes,Premium,Yes,Yes,No,No,No,No,High Income,Yes,Experientialist ,85.75,False,No
5617,Female,0,Yes,Yes,38,Yes,No,Basic,Yes,Yes,No,No,No,No,High Income,No,Experientialist ,54.5,True,No
6716,Female,0,No,No,11,Yes,Yes,Premium,No,No,Yes,No,Yes,No,High Income,Yes,Experientialist ,89.2,False,No
709,Male,0,Yes,No,29,Yes,No,Premium,No,No,Yes,No,No,No,High Income,Yes,Hedonist,75.3,True,No
4474,Female,1,Yes,No,26,Yes,Yes,Premium,No,No,Yes,No,Yes,Yes,High Income,Yes,Traditionalist,98.1,False,No
6032,Female,1,Yes,Yes,12,No,No,Basic,No,No,No,Yes,No,No,High Income,Yes,Rationalist,29.3,False,No
6800,Female,0,No,No,70,Yes,Yes,Premium,Yes,Yes,Yes,No,Yes,Yes,Low Income,Yes,Rationalist,111.15,True,No
401,Female,0,No,No,32,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Traditionalist,19.75,True,No
2460,Male,0,No,No,8,Yes,No,Low engagement,No,No,No,No,No,No,High Income,Yes,Hedonist,20.45,False,No
4571,Male,0,No,No,7,Yes,No,Low engagement,No,No,No,No,No,No,High Income,Yes,Rationalist,18.95,True,No
6355,Female,0,Yes,No,61,Yes,No,Premium,Yes,Yes,No,Yes,No,Yes,Middle Income,No,Traditionalist,93.7,False,No
4878,Female,0,No,No,30,Yes,No,Basic,Yes,Yes,Yes,Yes,Yes,No,Middle Income,No,Hedonist,74.65,True,No
5857,Female,0,No,No,11,Yes,No,Basic,No,No,No,No,No,No,High Income,Yes,Rationalist,44.65,True,No
601,Male,0,No,No,16,Yes,No,Premium,No,No,No,Yes,No,No,High Income,Yes,Hedonist,74.55,False,No
3886,Female,0,No,No,3,Yes,Yes,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,74.95,True,No
4769,Male,1,Yes,Yes,71,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,19.8,False,No
1438,Male,0,No,No,27,Yes,Yes,Basic,No,No,No,No,No,No,High Income,No,Rationalist,49.0,True,No
5906,Male,0,No,No,1,Yes,No,Premium,No,Yes,No,No,No,Yes,High Income,Yes,Experientialist ,85.0,True,No
1915,Female,0,No,No,3,Yes,Yes,Basic,No,No,No,Yes,Yes,No,High Income,No,Experientialist ,64.6,True,No
3670,Male,0,No,No,44,Yes,Yes,Premium,Yes,Yes,Yes,No,Yes,Yes,High Income,Yes,Experientialist ,111.5,False,No
4298,Female,0,No,No,45,Yes,Yes,Basic,Yes,No,No,Yes,No,Yes,Low Income,No,Rationalist,73.55,True,No
2951,Male,0,No,No,4,Yes,No,Low engagement,No,No,No,No,No,No,High Income,Yes,Experientialist ,20.2,False,No
2403,Male,0,No,Yes,6,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,19.7,False,No
2807,Male,0,Yes,No,58,Yes,Yes,Basic,Yes,Yes,Yes,No,Yes,Yes,Low Income,Yes,Experientialist ,86.1,True,No
5475,Female,0,No,No,1,Yes,Yes,Premium,No,No,No,No,Yes,No,High Income,Yes,Experientialist ,84.6,False,No
3737,Female,0,No,No,8,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,Yes,Traditionalist,20.2,False,No
4631,Male,0,No,No,22,Yes,Yes,Basic,Yes,Yes,Yes,No,No,No,High Income,No,Rationalist,65.05,True,No
5512,Male,0,Yes,No,70,Yes,Yes,Basic,Yes,No,No,Yes,Yes,Yes,Low Income,Yes,Hedonist,76.95,True,No
1783,Female,1,No,No,26,Yes,Yes,Basic,No,No,No,Yes,No,Yes,High Income,Yes,Experientialist ,66.05,True,No
5834,Male,1,Yes,No,19,No,No,Basic,No,Yes,Yes,No,No,No,High Income,Yes,Hedonist,34.3,False,No
477,Male,1,Yes,Yes,35,Yes,No,Basic,No,Yes,No,Yes,Yes,Yes,High Income,Yes,Experientialist ,76.05,False,No
4952,Male,1,Yes,No,29,Yes,Yes,Premium,No,No,No,No,No,Yes,High Income,Yes,Experientialist ,84.3,False,No
4552,Male,0,Yes,Yes,56,Yes,Yes,Premium,No,Yes,No,Yes,Yes,No,High Income,Yes,Hedonist,96.95,True,No
4143,Female,0,No,No,67,Yes,No,Basic,Yes,Yes,No,Yes,No,No,Middle Income,No,Hedonist,60.5,False,No
4910,Male,0,Yes,No,51,Yes,No,Basic,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,Yes,Hedonist,83.85,True,No
240,Male,0,No,No,16,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,19.75,True,No
2523,Male,0,Yes,Yes,53,Yes,Yes,Basic,No,No,Yes,Yes,Yes,Yes,Middle Income,Yes,Rationalist,78.75,False,No
2622,Male,0,Yes,No,71,Yes,No,Basic,No,Yes,Yes,Yes,Yes,Yes,Low Income,Yes,Hedonist,79.1,True,No
5005,Female,0,Yes,No,64,Yes,Yes,Premium,No,Yes,Yes,Yes,Yes,Yes,High Income,Yes,Experientialist ,111.15,False,No
6078,Female,0,Yes,No,62,Yes,Yes,Premium,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,No,Rationalist,113.95,False,No
4272,Female,0,Yes,Yes,28,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Rationalist,19.9,False,No
2355,Male,0,Yes,Yes,9,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,19.6,False,No
987,Female,0,No,No,12,Yes,No,Basic,No,No,No,No,No,No,High Income,No,Traditionalist,43.8,True,No
2347,Female,0,Yes,Yes,71,Yes,Yes,Premium,No,Yes,Yes,No,No,Yes,Low Income,Yes,Hedonist,95.75,False,No
1906,Female,0,No,No,41,Yes,Yes,Low engagement,No,No,No,No,No,No,Middle Income,Yes,Rationalist,24.85,False,No
1842,Female,0,Yes,No,56,Yes,Yes,Low engagement,No,No,No,No,No,No,Middle Income,No,Experientialist ,24.3,False,No
821,Female,0,Yes,No,61,Yes,Yes,Premium,No,No,Yes,Yes,Yes,Yes,High Income,Yes,Experientialist ,106.35,False,No
5765,Male,1,No,No,57,Yes,Yes,Premium,Yes,No,No,Yes,No,Yes,Low Income,No,Experientialist ,93.75,False,No
3666,Male,0,Yes,No,71,Yes,Yes,Premium,Yes,Yes,Yes,No,Yes,No,Low Income,Yes,Experientialist ,99.0,True,No
5479,Male,0,Yes,No,52,Yes,No,Premium,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,Yes,Experientialist ,106.3,False,No
5226,Male,0,Yes,Yes,72,Yes,Yes,Premium,No,Yes,Yes,No,Yes,Yes,Middle Income,Yes,Hedonist,104.45,False,No
3359,Male,0,No,No,27,Yes,No,Basic,Yes,No,No,Yes,No,No,High Income,No,Rationalist,53.45,False,No
5204,Male,0,No,Yes,3,Yes,No,Basic,No,No,No,Yes,Yes,Yes,High Income,No,Rationalist,70.7,False,No
3719,Female,0,Yes,No,57,Yes,Yes,Premium,Yes,No,No,No,Yes,Yes,High Income,Yes,Experientialist ,99.65,True,No
4804,Male,0,Yes,No,38,Yes,Yes,Premium,Yes,No,No,No,Yes,No,High Income,No,Traditionalist,91.7,True,No
3006,Female,1,No,No,24,Yes,No,Low engagement,No,No,No,No,No,No,High Income,Yes,Rationalist,20.3,True,No
3221,Male,0,Yes,No,70,Yes,Yes,Basic,Yes,No,Yes,Yes,No,Yes,Low Income,No,Hedonist,77.3,True,No
4903,Female,0,No,No,24,Yes,No,Basic,Yes,No,No,Yes,No,No,High Income,No,Hedonist,56.35,True,No
879,Female,0,No,No,60,Yes,Yes,Basic,Yes,No,Yes,Yes,No,No,Middle Income,No,Experientialist ,64.75,False,No
4401,Female,0,Yes,Yes,7,No,No,Basic,No,No,No,No,No,No,High Income,Yes,Experientialist ,24.7,False,No
2482,Male,1,Yes,No,61,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,No,Traditionalist,25.0,True,No
1563,Female,0,Yes,Yes,7,No,No,Basic,Yes,No,No,Yes,No,No,High Income,No,Rationalist,34.65,False,No
3318,Male,0,Yes,No,63,Yes,No,Basic,Yes,Yes,No,Yes,Yes,No,Middle Income,No,Hedonist,70.8,True,No
7028,Male,0,No,No,13,Yes,No,Basic,No,Yes,No,Yes,Yes,Yes,High Income,No,Rationalist,73.35,True,No
1918,Female,1,Yes,No,72,Yes,Yes,Basic,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,No,Hedonist,89.1,True,No
6856,Female,0,No,No,42,Yes,No,Basic,Yes,Yes,No,Yes,No,Yes,Middle Income,Yes,Rationalist,67.7,True,No
5039,Female,0,No,No,10,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,Yes,Rationalist,19.3,False,No
3571,Male,0,Yes,Yes,16,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,20.5,True,No
602,Male,0,No,No,2,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Rationalist,19.95,True,No
1923,Male,0,Yes,Yes,25,Yes,Yes,Basic,No,No,No,No,Yes,No,High Income,No,Experientialist ,60.35,True,No
5960,Female,0,Yes,Yes,33,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,19.8,True,No
2111,Female,0,No,No,3,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Experientialist ,20.2,True,No
4355,Male,0,No,No,59,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,Yes,Traditionalist,20.2,True,No
1638,Male,0,No,No,66,No,No,Basic,No,No,No,Yes,No,No,Middle Income,No,Hedonist,29.45,True,No
1169,Male,0,Yes,Yes,1,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Rationalist,19.65,True,No
3290,Female,0,No,Yes,41,Yes,Yes,Premium,No,Yes,No,No,Yes,No,High Income,Yes,Traditionalist,88.5,False,No
633,Male,0,Yes,Yes,72,Yes,Yes,Basic,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,No,Hedonist,89.85,True,No
3848,Male,0,No,No,10,Yes,No,Low engagement,No,No,No,No,No,No,High Income,Yes,Hedonist,20.0,False,No
2377,Male,0,No,No,11,Yes,No,Basic,No,Yes,No,No,Yes,No,Middle Income,Yes,Experientialist ,61.25,False,No
1450,Female,1,No,No,6,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Traditionalist,19.5,False,No
1500,Male,1,Yes,No,64,Yes,Yes,Premium,No,Yes,Yes,No,No,Yes,High Income,Yes,Experientialist ,94.25,False,No
2865,Male,0,No,No,4,Yes,No,Basic,No,Yes,No,Yes,Yes,No,High Income,Yes,Traditionalist,63.75,True,No
3502,Female,0,Yes,Yes,59,Yes,Yes,Basic,Yes,No,Yes,Yes,Yes,No,Low Income,Yes,Rationalist,76.45,True,No
3404,Female,0,No,No,4,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Hedonist,20.45,False,No
3938,Female,0,No,No,4,Yes,No,Low engagement,No,No,No,No,No,No,High Income,Yes,Hedonist,20.15,True,No
5115,Female,1,No,No,50,Yes,Yes,Premium,Yes,Yes,No,No,No,No,High Income,Yes,Experientialist ,83.4,True,No
3371,Female,0,Yes,Yes,53,No,No,Basic,Yes,Yes,Yes,No,No,Yes,High Income,Yes,Traditionalist,48.7,True,No
6596,Male,0,Yes,No,71,Yes,No,Basic,Yes,No,Yes,Yes,Yes,Yes,Low Income,Yes,Experientialist ,82.55,False,No
1344,Male,0,Yes,Yes,64,Yes,No,Basic,Yes,No,Yes,No,Yes,Yes,Middle Income,Yes,Hedonist,73.05,False,No
1653,Male,0,Yes,No,17,No,No,Basic,Yes,No,Yes,No,No,No,High Income,No,Rationalist,34.4,True,No
3127,Female,0,Yes,Yes,26,No,No,Basic,Yes,Yes,No,Yes,No,No,High Income,No,Hedonist,38.85,True,No
3248,Female,0,No,No,72,Yes,Yes,Premium,No,Yes,Yes,Yes,Yes,Yes,Low Income,Yes,Traditionalist,111.6,False,No
6743,Male,0,Yes,Yes,52,Yes,No,Basic,Yes,Yes,Yes,No,Yes,Yes,Low Income,No,Experientialist ,79.2,True,No
5733,Male,1,No,No,19,Yes,No,Premium,Yes,No,No,No,No,Yes,High Income,Yes,Experientialist ,87.3,False,No
2061,Male,0,Yes,Yes,71,Yes,Yes,Basic,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,No,Experientialist ,90.35,True,No
3796,Male,0,No,No,12,Yes,No,Premium,No,No,No,No,Yes,No,High Income,Yes,Experientialist ,81.45,True,No
6465,Male,1,No,No,50,Yes,Yes,Basic,Yes,Yes,No,No,Yes,No,High Income,Yes,Traditionalist,70.35,False,No
2197,Female,0,Yes,Yes,19,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,20.2,True,No
2042,Male,0,No,No,7,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,19.45,False,No
4702,Male,1,No,No,21,Yes,Yes,Premium,No,Yes,Yes,No,Yes,Yes,High Income,Yes,Experientialist ,104.35,True,No
5272,Male,0,No,Yes,13,Yes,No,Basic,No,No,No,No,Yes,Yes,High Income,No,Hedonist,66.4,True,No
2060,Male,0,Yes,Yes,37,Yes,Yes,Premium,No,Yes,Yes,No,Yes,No,High Income,Yes,Experientialist ,92.95,True,No
15,Male,0,No,No,25,Yes,No,Premium,Yes,No,Yes,Yes,Yes,Yes,High Income,Yes,Experientialist ,105.5,True,No
5627,Female,0,No,No,11,Yes,No,Basic,Yes,No,Yes,No,No,Yes,High Income,No,Traditionalist,64.05,False,No
2623,Male,1,Yes,Yes,28,Yes,Yes,Basic,No,No,No,No,No,No,Middle Income,Yes,Experientialist ,51.0,False,No
1878,Male,0,No,No,72,Yes,Yes,Basic,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,No,Hedonist,88.55,True,No
2737,Female,1,Yes,No,60,Yes,Yes,Premium,No,Yes,No,No,No,Yes,High Income,No,Experientialist ,89.45,False,No
3515,Male,0,Yes,Yes,60,Yes,Yes,Premium,Yes,No,Yes,Yes,Yes,Yes,Low Income,Yes,Experientialist ,110.6,True,No
5000,Female,0,Yes,Yes,16,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,19.7,False,No
6599,Female,0,No,No,57,Yes,No,Basic,Yes,Yes,Yes,Yes,Yes,No,Low Income,Yes,Hedonist,74.3,True,No
6043,Female,1,Yes,No,37,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Rationalist,19.6,True,No
2307,Female,0,No,No,3,Yes,No,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,69.85,False,No
91,Male,0,Yes,Yes,22,Yes,No,Premium,No,Yes,Yes,No,No,No,High Income,No,Traditionalist,82.05,True,No
2127,Male,0,No,No,1,Yes,No,Basic,No,No,No,No,No,No,High Income,No,Rationalist,44.45,True,No
2696,Male,0,Yes,No,52,Yes,Yes,Basic,Yes,Yes,Yes,Yes,No,Yes,Middle Income,Yes,Hedonist,81.4,True,No
1223,Male,0,Yes,Yes,64,Yes,No,Basic,Yes,No,Yes,Yes,Yes,No,Low Income,No,Rationalist,69.25,True,No
1099,Male,0,Yes,Yes,67,Yes,Yes,Premium,Yes,Yes,No,Yes,No,No,Middle Income,No,Experientialist ,89.55,False,No
671,Female,0,Yes,Yes,53,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,Yes,Traditionalist,19.85,True,No
5874,Female,0,No,No,18,Yes,No,Premium,Yes,No,No,No,No,No,High Income,Yes,Experientialist ,75.4,False,No
3600,Female,0,Yes,Yes,45,Yes,Yes,Basic,Yes,Yes,Yes,Yes,Yes,No,High Income,No,Rationalist,81.3,True,No
3811,Male,0,Yes,Yes,1,Yes,No,Basic,No,No,No,No,No,No,High Income,No,Experientialist ,44.55,False,No
6637,Female,0,Yes,Yes,10,Yes,Yes,Basic,Yes,Yes,No,No,Yes,No,Middle Income,No,Experientialist ,70.3,True,No
4025,Female,0,No,No,7,No,No,Basic,No,No,No,No,No,No,High Income,No,Traditionalist,25.05,True,No
4323,Female,0,No,No,2,Yes,No,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,70.15,False,No
